UNIQUE_ID,Date,Company,CapitalIQ_ID,ISIN,Ticker,Total_ESG_Score,Governance_Score,Social_Score,Environment_Score
103575060543374,20181001,AES Tiete Energia SA,IQ27872359,BRTIETACNPR7,TIET4,70.86,81.45,66.66,67.78
128665059343374,20181001,oOh media Ltd,IQ278772347,AU000000OML6,OML,47.03,64.74,40.11,43.16
103575976343374,20181001,Orion Oyj,IQ27881517,FI0009014377,ORNBV,66.73,70.73,59.87,74.29
103576235743374,20181001,Banco Bradesco SA (Cayman Branch),IQ27884111,USG0732RAF58,,67.6,64.7,65.52,73.5
100815717943374,20181001,Honda Motor Co Ltd,IQ278933,JP3854600008,7267,63.15,61.72,62.68,64.27
100815728843374,20181001,Hormel Foods Corp,IQ279042,US4404521001,HRL,60.25,64.48,51.49,67.24
100815769943374,20181001,HSBC Finance Corp.,IQ279453,US40429CGD83,,66.06,66.07,56.21,76.58
100815775943374,20181001,CenterPoint Energy Inc,IQ279513,US15189T1079,CNP,57.3,68.15,61.19,48.69
100790620943374,20181001,Electronic Arts Inc,IQ27963,US2855121099,EA,51.95,63.65,47.41,49
101067490543374,20181001,Alnylam Pharmaceuticals Inc,IQ2796659,US02043Q1076,ALNY,43.35,50.88,35.29,48.82
100815799643374,20181001,Hubbell Inc,IQ279750,US4435106079,HUBB,52.5,64.34,56.37,41.72
100790623543374,20181001,Elis SA,IQ27989,FR0012435121,ELIS,66.75,72.45,61.25,68
128787392143374,20181001,Ibstock PLC,IQ279995675,GB00BYXJC278,IBST,53.98,58.65,50.4,54.19
128788137943374,20181001,Ferrari NV,IQ280003133,NL0011585146,RACE,58.41,59.25,61.14,56.13
128818185343374,20181001,General Interface Solution (GIS) Holding Ltd,IQ280303607,KYG3808R1011,6456,58.06,61,59.8,54.69
100815856843374,20181001,ITT Inc,IQ280322,US45073V1089,ITT,50.6,62.15,46.65,46.84
100790628543374,20181001,Empresa Nacional de Telecomunicaciones SA,IQ28039,CLP371151059,ENTEL,55.33,69.25,52.04,48.67
100815866643374,20181001,Enbridge Inc,IQ280420,CA29250N1050,ENB,63.95,80.82,62.95,53.04
128830399443374,20181001,Huarong Finance II Co. Ltd.,IQ280425748,XS1165659514,,46.51,39.39,63.36,37.5
103592518243374,20181001,TPK Holding Co Ltd,IQ28046936,KYG898431096,3673,44.33,53.2,42.94,40
100815880743374,20181001,Illinois Tool Works Inc,IQ280561,US4523081093,ITW,70.1,65.4,66.14,76.49
100790631743374,20181001,Endo International PLC,IQ28071,IE00BJ3V9050,ENDP,39.71,48.74,28.02,49.91
100815899343374,20181001,Imperial Oil Ltd,IQ280747,CA4530384086,IMO,65.02,71.7,66.3,58.79
128874415443374,20181001,China Shenhua Overseas Capital Co. Ltd.,IQ280865908,XS1165128239,,56.31,49.2,56.8,60.82
128874546543374,20181001,State Grid Europe Development (2014) Plc,IQ280867219,XS1165754851,,42.17,39.98,54.59,31.67
100815919043374,20181001,Ingersoll-Rand PLC,IQ280944,IE00B6330302,IR,71.6,69.15,75.15,70.04
100815930343374,20181001,"International Lottery & Totalizator Systems, Inc.",IQ281057,SUST68E070C2,,45.33,56.8,48.57,35.34
128900789743374,20181001,Amundi SA,IQ281129651,FR0004125920,AMUN,67.79,68.46,67.24,67.53
100815965343374,20181001,International Flavors & Fragrances Inc,IQ281407,US4595061015,IFF,74.05,71,69.49,79.94
100815968443374,20181001,International Game Technology,IQ281438,US459902AR30,,55.53,58.38,56.95,52.52
128944935543374,20181001,CK Asset Holdings Ltd.,IQ281571109,KYG2177B1014,1113,46.51,42.18,53.78,44.29
100815984543374,20181001,World Fuel Services Corp,IQ281599,US9814751064,INT,52.59,57.65,52.31,49.3
100816010543374,20181001,Jefferies Group LLC,IQ281859,US47233JBH05,,47.84,50.91,52.3,39.18
100790644843374,20181001,Equinix Inc,IQ28202,US29444U7000,EQIX,59.38,60.95,50.53,71.33
100790645543374,20181001,Equity Residential,IQ28209,US29476L1070,EQR,57.52,57.9,49.32,63.39
100816040543374,20181001,Jacobs Engineering Group Inc,IQ282159,US4698141078,JEC,51.98,61.42,43.5,53.87
100816047143374,20181001,KLA-Tencor Corp,IQ282225,US4824801009,KLAC,68.29,68.15,64.31,71.86
100816083643374,20181001,Johnson Controls International PLC,IQ282590,IE00BY7QL619,JCI,73.3,68.28,86.05,65.28
100790652043374,20181001,Euronet Worldwide Inc,IQ28274,US2987361092,EEFT,44.4,56.55,39.26,42
101070733143374,20181001,Guidewire Software Inc,IQ2829085,US40171V1008,GWRE,44.13,55.6,39.17,42
100816122743374,20181001,Great Plains Energy Inc,IQ282981,US391164AE09,GXP,55.05,67.05,59.78,45.22
100816127043374,20181001,Westar Energy Inc,IQ283024,US95709T1007,WR,54.32,56.68,57.96,50.58
129098151943374,20181001,McCarthy & Stone PLC,IQ283103273,GB00BYNVD082,MCS,52.11,53.54,52.1,50.4
100816160243374,20181001,Kellogg Co,IQ283356,US4878361082,K,64.9,70.92,51.15,76.29
100790658443374,20181001,Exelixis Inc,IQ28338,US30161Q1040,EXEL,47.53,57.25,38.03,52.96
100816210343374,20181001,Kimberly-Clark Corp,IQ283857,US4943681035,KMB,76.07,80.79,70.32,79.28
103626554443374,20181001,Moneta Money Bank AS,IQ28387298,CZ0008040318,MONET,52.2,50.03,62.6,43.83
100816223243374,20181001,Kirby Corp,IQ283986,US4972661064,KEX,49.14,64.5,52.29,34.57
100816258843374,20181001,The Kroger Co,IQ284342,US5010441013,KR,64.57,74.92,55.1,68.01
100816268743374,20181001,Kubota Corp,IQ284441,JP3266400005,6326,76.68,62.29,68.88,92.48
101072481643374,20181001,"Nestle Holdings, Inc.",IQ2846570,XS1648298559,,75.89,82.17,73.34,74.32
129258384343374,20181001,Teva Pharmaceutical Finance Netherlands II B.V.,IQ284705597,XS1211040917,,60.79,64.42,51.23,73.63
129268284743374,20181001,FirstService Corp,IQ284804601,CA33767E1034,FSV,46.52,50.71,54.38,37.5
100816343143374,20181001,Lands' End Inc,IQ285185,US51509F1057,LE,60.12,71.7,62.49,49.14
129310135043374,20181001,Evolution Gaming Group AB,IQ285223104,SE0006826046,EVO,43.34,51.7,47.27,34.69
129312488243374,20181001,Gaming Innovation Group Inc,IQ285246636,US4593781051,GIG,43.46,55,37.34,43
100790677843374,20181001,First Data Corp,IQ28532,US32008D1063,FDC,49.78,60.05,48.7,42.83
100816360543374,20181001,Jefferies Financial Group Inc,IQ285359,US47233W1099,JEF,47.84,50.91,52.3,39.18
100816371343374,20181001,Eli Lilly and Co,IQ285467,US5324571083,LLY,57.53,58.93,51.24,67.19
100816379043374,20181001,L Brands Inc,IQ285544,US5017971046,LB,62.74,74.55,60.08,57.36
100816390943374,20181001,Brandywine Realty Trust,IQ285663,US1053682035,BDN,63.24,69.76,59.79,60.94
100816407343374,20181001,Lockheed Martin Corp,IQ285827,US5398301094,LMT,63.47,66,55.05,69.71
100816412643374,20181001,Magna International Inc,IQ285880,CA5592224011,MG,66.86,66.99,59.25,75.46
100816417643374,20181001,Loews Corp,IQ285930,US5404241086,L,44.54,44.57,50.72,37.92
100816429343374,20181001,Makita Corp,IQ286047,JP3862400003,6586,52.47,51.2,47.46,57.63
100790685243374,20181001,FMC Corp,IQ28606,US3024913036,FMC,66.94,74.45,65.97,63.1
103648449643374,20181001,Mayne Pharma Group Ltd,IQ28606250,AU000000MYX0,MYX,50.51,61.97,40.22,55.3
101074112343374,20181001,Recruit Holdings Co Ltd,IQ2862877,JP3970300004,6098,56.93,52.9,57.44,59
100816463943374,20181001,Markel Corp,IQ286393,US5705351048,MKL,46.02,48.08,54.15,34.75
129428198743374,20181001,Ceska Telekomunikacni Infrastruktura as,IQ286403741,SUSTFEADDE46,,47.09,50.27,41.83,52.32
100816498743374,20181001,MDU Resources Group Inc,IQ286741,US5526901096,MDU,53.95,63.05,49.97,51.75
100816504443374,20181001,MGM Resorts International,IQ286798,US5529531015,MGM,55.16,62.02,51.25,54.31
103656770743374,20181001,mixi Inc,IQ28689461,JP3882750007,2121,42.48,45.64,41.05,42
101074792343374,20181001,Export Development Canada,IQ2869677,US30215GK434,,71.96,70.21,74.41,71.54
103658040243374,20181001,Indiabulls Housing Finance Ltd,IQ28702156,INE148I01020,535789,52.49,51.36,61.21,44.58
100790694943374,20181001,Franklin Resources Inc,IQ28703,US3546131018,BEN,60.02,61.15,53.5,65.56
100816561243374,20181001,Mercury General Corp,IQ287366,US5894001008,MCY,49.63,49.07,59.73,39.58
129530198243374,20181001,ICBCIL Finance Co. Ltd.,IQ287423736,XS1590507775,,49.74,43.09,56.04,51.42
100790700243374,20181001,Fleetcor Technologies Inc,IQ28756,US3390411052,FLT,46.32,58.68,42.33,42
103665247943374,20181001,Allied Minds PLC,IQ28774233,GB00BLRLH124,ALM,49.13,49.68,61.21,35.5
100816601843374,20181001,"MICROS Systems, Inc.",IQ287772,SUSTBD4B48FD,,69.27,56.55,66.42,84.17
100816604443374,20181001,Microsemi Corp,IQ287798,US59514UAX63,MSCC,50.05,56.85,49.98,45.86
103668190743374,20181001,Gurit Holding AG,IQ28803661,CH0008012236,GUR,47.36,52.7,44.44,46.57
103668283843374,20181001,BT Investment Management Ltd,IQ28804592,AU0000009789,PDL,68.87,66.92,82.9,56.33
100790706543374,20181001,Games Workshop Group PLC,IQ28819,GB0003718474,GAW,44.76,56.35,39.83,42.1
100816644143374,20181001,McKesson Corp,IQ288195,US58155Q1031,MCK,57.12,71.86,43.64,63.7
129610797443374,20181001,HPHT Finance 15 Ltd.,IQ288229728,USG22117AB45,,50.49,59.5,42.9,52.72
103670693743374,20181001,Schlumberger Finance BV,IQ28828691,XS0995382446,,65.5,71.54,64.76,62.37
103670751043374,20181001,Nomura Real Estate Holdings Inc,IQ28829264,JP3762900003,3231,62.06,59.73,57.61,67.17
100816674843374,20181001,Merck & Co Inc,IQ288502,US58933Y1055,MRK,67.47,66.37,66.57,70.41
100790710243374,20181001,Geberit AG,IQ28856,CH0030170408,GEBN,82.85,76.5,84.81,85.12
129678356743374,20181001,Geberit International BV,IQ288905321,XS1117297942,,82.85,76.5,84.81,85.12
129689368943374,20181001,Credit Suisse Group Funding (Guernsey) Ltd.,IQ289015443,USG25417AF66,,63.32,59.64,59.93,71.58
100816727643374,20181001,Micron Technology Inc,IQ289030,US5951121038,MU,62.76,65.19,67.54,57.07
100816730843374,20181001,The Middleby Corp,IQ289062,US5962781010,MIDD,48.41,55.9,46.26,45.62
100816744043374,20181001,3M Co,IQ289194,US88579Y1010,MMM,65.84,71.75,69.51,58.92
103682457043374,20181001,UK Commercial Property Trust Ltd,IQ28946324,GB00B19Z2J52,UKCM,71.37,66.68,63.54,80.75
103682490443374,20181001,Nihon M&A Center Inc,IQ28946658,JP3689050007,2127,40.19,47.75,40,35.63
129752524043374,20181001,The Link Finance (Cayman) 2006 Ltd.,IQ289646994,HK0000086535,,62.22,64.2,63.5,59.78
129756035243374,20181001,Sanne Group PLC,IQ289682106,JE00BVRZ8S85,SNN,44.58,44.33,54.49,34.33
